Cruise,Station,Date,Timing,Longitude,Latitude,Bottm depth [m],Pressure,Depth,Temp,Salinity-CTD,Theta,Sigma_Theta,Salinity-Bottle,DO,Silicate,Silicate1,Nitrate,Nitrate1,Nitrite,Nitrite1,PO4,PO41,NH4,NH41,TA,TA1,pHt (25C),1pHt (25C),DIC [~$m~#mol/kg],1DIC [~$m~#mol/kg],CHLWEL,CHLWEL1,CHLHOL,CHLHOL,SIZECHL,SIZECHL1,SIZECHL2,TDIN
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,80.7,80.1,19.0914,34.663,19.077,24.7439,34.663,225.94,1.63,1.83,0.43,0.41,0.21,0.21,0.085,0.09,0.01,0.02,2274.8,-9,8.037,-9,1989,-9,0.34,-9,0.32,-9,,,,0.672403152
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,91,90.4,19.0899,34.6628,19.0737,24.7446,34.6626,224.9,1.68,1.96,0.5,0.48,0.23,0.22,0.085,0.091,0.01,0.01,2276.4,-9,8.035,-9,1990.6,-9,0.28,-9,0.25,-9,,,,0.765513733
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,100.8,100.1,19.0811,34.6641,19.0631,24.7484,34.6643,223.95,1.9,1.92,0.56,0.54,0.22,0.22,0.083,0.088,0.03,0.01,2276.4,-9,8.032,-9,1990.6,-9,0.23,-9,0.21,-9,,,,0.837887161
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,125.9,125,19.009,34.6755,18.9866,24.7765,34.6781,216.68,2.2,2.15,1.29,1.3,0.17,0.17,0.134,0.142,0.05,0.01,2275.8,-9,8.02,-9,1999.4,-9,0.13,-9,0.11,-9,,,,1.561381631
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,151.4,150.3,18.6438,34.7142,18.6172,24.8996,34.7149,203.83,2.88,2.93,2.85,2.86,0.05,0.05,0.231,0.221,0.03,0.02,2277.8,-9,7.988,-9,2018,-9,0.02,-9,0.01,-9,,,,3.026572019
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,176.2,174.9,18.2449,34.7118,18.2144,24.9983,34.711,204.28,3.12,3.25,3.54,3.53,0.03,0.03,0.258,0.269,0.03,0.01,2277.9,-9,7.981,-9,2021.9,-9,0.01,-9,0,-9,,,,3.719062058
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,202.3,200,17.9251,34.7202,17.8905,25.0846,34.7195,201.89,3.66,3.78,4.32,4.28,0.03,0.03,0.307,0.304,0.08,0.01,2277.5,-9,7.972,-9,2027,2027.8,0,-9,0,-9,,,,4.57542101
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,226.4,224.7,17.7148,34.7183,17.6764,25.1355,34.7185,202.23,4.03,4.05,4.66,4.67,0.02,0.03,0.337,0.328,0.03,0.01,2279.2,2278.9,7.967,-9,2029.5,-9,-9,-9,-9,-9,,,,4.8647489
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,251.8,249.9,17.4014,34.7229,17.3592,25.2157,34.7226,196.67,4.88,4.87,5.64,5.68,0.02,0.02,0.399,0.391,0.01,0.02,2279.2,-9,7.952,7.952,2038.3,-9,-9,-9,-9,-9,,,,5.855616447
MR10-01,S01_04,01/31/2010,19:11,145,29.998,5967,303,300.7,16.8546,34.7019,16.8049,25.3316,34.7037,192.53,6.15,6.22,6.81,6.82,0.02,0.03,0.475,0.466,0.02,0.02,2280.1,-9,7.933,-9,2047.8,-9,-9,-9,-9,-9,,,,7.07799874
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,10.2,10.1,19.6985,34.7047,19.6966,24.6159,34.7042,226,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,99.6,98.9,19.096,34.6701,19.0782,24.7491,34.6701,223.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,201.9,200,18.1679,34.7188,18.1331,25.0239,34.719,202.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,402.5,399.4,14.4147,34.5484,14.3552,25.763,34.5496,179.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,605.1,600.1,8.5107,34.1429,8.4464,26.5334,34.1426,164.72,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,807.4,800.3,5.0627,34.0734,4.9968,26.941,34.0724,100.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,1010.9,1001.6,3.9234,34.2625,3.8478,27.215,34.2625,46.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,1210.1,1198.4,3.2231,34.3784,3.1371,27.3763,34.3788,36.83,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,1616.9,1599.7,2.3859,34.5212,2.276,27.5658,34.5207,48.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,2022.2,1998.8,1.9953,34.5963,1.8572,27.6594,34.5968,83.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,3043.2,3000.8,1.5801,34.6624,1.3574,27.7495,34.6625,129.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_07,02/02/2010,7:34,144.933,30.057,5927,6029.4,5905.7,1.6151,34.6937,1.0448,27.7962,34.6941,166.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,0,0,19.5,-9,19.5,24.6799,34.72,227.51,1.89,1.51,0.1,0.1,0.03,0.01,0.041,0.054,0.06,0.07,2278.2,-9,8.056,-9,1981.8,-9,0.4,-9,0.36,-9,,,,0.196234266
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,5,5,19.6368,34.7049,19.6359,24.6319,34.7049,227.16,1.76,1.53,0.07,0.06,0.01,0.01,0.017,0.021,0.07,0.03,2277.5,-9,8.051,8.049,1983.6,-9,0.41,-9,0.36,-9,,,,0.154987452
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,14.8,14.7,19.6331,34.7031,19.6304,24.632,34.7036,227.08,1.54,1.61,0.08,0.07,0.01,0.01,0.006,0.022,0.05,0.02,2277.5,-9,8.054,-9,1983.3,1982.9,0.4,0.4,0.36,0.36,,,,0.144660234
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,19.8,19.7,19.6379,34.7039,19.6343,24.6316,34.7046,226.9,1.57,1.66,0.08,0.03,0.03,0.01,0.035,0.039,0.09,0.03,2277.7,2277.8,8.049,-9,1982.8,-9,0.42,-9,0.37,-9,,,,0.206651677
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,30.6,30.4,19.6429,34.7054,19.6373,24.6319,34.7059,227.11,1.56,1.67,0.12,0.05,0.01,0.01,0,0.017,0.05,0.05,2278.3,-9,8.048,-9,1983,-9,0.4,-9,0.35,-9,,,,0.185979722
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,39.6,39.3,19.5801,34.6963,19.5729,24.6417,34.6968,226.72,1.74,1.59,0.05,0.12,0.04,0.04,0.001,0.003,0.05,0.05,2277.2,-9,8.046,-9,1982.6,-9,0.45,-9,0.41,-9,,,,0.144687853
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,50.9,50.5,19.5318,34.6911,19.5226,24.6508,34.6913,226.12,1.57,1.6,0.1,0.12,0.08,0.08,0.016,0.016,0.04,0.06,2276.7,-9,8.05,-9,1983,-9,0.41,0.42,0.37,0.37,,,,0.227401742
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,60.8,60.4,19.5237,34.6906,19.5127,24.653,34.6909,226.28,1.54,1.62,0.15,0.1,0.08,0.08,0.02,0.035,0.08,0.07,2277,-9,8.05,8.045,1984.5,-9,0.42,-9,0.37,-9,,,,0.320433326
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,70.8,70.3,19.5191,34.6904,19.5063,24.6545,34.6907,226.38,1.57,1.6,0.13,0.1,0.08,0.07,0.036,0.034,0.06,0.08,2276.2,-9,8.05,-9,1982.9,-9,0.41,-9,0.36,-9,,,,0.279088658
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,86,85.4,19.4031,34.6776,19.3876,24.6754,34.6782,226.25,1.56,1.68,0.18,0.15,0.14,0.14,0.05,0.041,0.06,0.04,2276.6,-9,8.043,-9,1983.4,-9,0.35,-9,0.31,-9,,,,0.392929373
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,91.8,91.2,19.3519,34.6726,19.3354,24.685,34.6743,226.16,1.62,1.6,0.18,0.23,0.17,0.17,0.067,0.056,0.05,0.01,2275.4,-9,8.047,-9,1985.2,-9,0.32,-9,0.29,-9,,,,0.413655186
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,99.7,99,19.2566,34.6614,19.2387,24.7014,34.6631,225.45,1.63,1.64,0.28,0.28,0.26,0.27,0.04,0.068,0.04,0.02,2274.6,-9,8.045,-9,1985.9,-9,0.23,-9,0.2,-9,,,,0.599988819
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,124.9,124,19.1962,34.657,19.1738,24.7146,34.6578,225.03,1.62,1.79,0.39,0.37,0.29,0.3,0.043,0.066,0.04,0.04,2273.5,-9,8.044,-9,1986.8,-9,0.15,-9,0.13,-9,,,,0.744924667
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,152,150.9,19.1769,34.6585,19.1497,24.7219,34.6582,224.36,1.74,1.94,0.48,0.45,0.27,0.28,0.075,0.074,0.05,0.05,2274.1,-9,8.039,-9,1987.4,-9,0.13,-9,0.12,-9,,,,0.827684768
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,176.7,175.4,18.6558,34.7144,18.6248,24.8979,34.7146,205.98,2.78,2.85,2.54,2.59,0.04,0.04,0.209,0.214,0.06,0.05,2277.5,-9,7.998,-9,2013.4,-9,0.03,-9,0.02,-9,,,,2.727036654
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,202.1,200,18.051,34.7036,18.0163,25.041,34.7038,207.76,2.85,2.86,3.28,3.3,0.01,0.02,0.258,0.232,0.03,0.01,2276.5,-9,7.989,-9,2017.5,2019.1,0.01,-9,0,-9,,,,3.430494869
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,228.1,226.4,17.7717,34.7076,17.7329,25.1135,34.7074,207.73,3.26,3.27,3.88,3.91,0,0.01,0.255,0.257,0.02,0.05,2277.4,2276.8,7.979,-9,2021.6,-9,-9,-9,-9,-9,,,,4.029391
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,251.9,250,17.5645,34.7128,17.522,25.1687,34.7125,206.32,3.66,3.66,4.48,4.42,0.01,0.01,0.286,0.271,0.02,0.04,2278.1,-9,7.972,7.973,2026.7,-9,-9,-9,-9,-9,,,,4.65896217
MR10-01,S01_08,02/02/2010,19:14,145.434,30.008,6024,302.9,300.6,17.0678,34.7199,17.0177,25.2951,34.7199,198.34,4.77,4.8,5.86,5.82,0,0,0.394,0.384,0.02,0.03,2278.7,-9,7.954,-9,2039.8,-9,-9,-9,-9,-9,,,,6.072951152
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,0,0,18.8,-9,18.8,24.8924,34.7636,225.37,1.84,2.03,0.54,0.56,0.04,0.03,0.117,0.122,0.04,0.05,2280.1,-9,8.029,-9,1993.4,-9,0.45,-9,0.4,-9,,,,0.639561042
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,5.6,5.6,18.9954,34.7362,18.9944,24.821,34.7355,224.73,1.83,1.96,0.48,0.47,0.03,0.03,0.083,0.091,0.03,0,2280.1,-9,8.031,8.031,1994.1,-9,0.47,-9,0.41,-9,,,,0.557476001
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,15.7,15.6,19.027,34.7343,19.0242,24.8119,34.7342,224.32,2.01,1.84,0.48,0.46,0.03,0.03,0.096,0.101,0,0.02,2279.6,-9,8.031,-9,1992.9,1992.8,0.47,0.47,0.41,0.4,,,,0.526524308
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,19.8,19.7,19.0177,34.7334,19.0142,24.8138,34.7333,223.66,1.9,1.92,0.54,0.54,0.03,0.03,0.094,0.107,0,0.05,2278.6,2278.9,8.029,-9,1994.9,-9,0.47,-9,0.42,-9,,,,0.588483198
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,31.1,30.9,19.0245,34.7349,19.019,24.8137,34.7345,224.4,1.85,1.94,0.47,0.47,0.03,0.03,0.072,0.084,-0.01,0.01,2278.8,-9,8.031,-9,1993.9,-9,0.49,-9,0.42,-9,,,,0.50587204
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,41,40.7,19.0242,34.7346,19.0169,24.814,34.7339,224.17,1.84,2.03,0.54,0.54,0.03,0.03,0.075,0.082,0.01,0.03,2278,-9,8.028,-9,1994.5,-9,0.47,-9,0.41,-9,,,,0.598797389
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,50.7,50.3,19.021,34.7335,19.012,24.8144,34.7327,223.57,1.94,2.02,0.55,0.59,0.03,0.03,0.087,0.084,0.01,0.02,2278.4,-9,8.026,-9,1995.5,-9,0.46,0.47,0.4,0.42,,,,0.609141982
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,60.1,59.7,19.0188,34.7339,19.0081,24.8157,34.7332,223.73,1.91,1.97,0.58,0.53,0.03,0.04,0.08,0.09,0.03,0.02,2278.8,-9,8.028,8.028,1994.3,-9,0.46,-9,0.4,-9,,,,0.660754918
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,70.9,70.4,19.015,34.7339,19.0024,24.8172,34.7333,223.35,1.94,1.91,0.59,0.58,0.03,0.03,0.082,0.079,-0.01,0.03,2279,-9,8.028,-9,1995.4,-9,0.46,-9,0.4,-9,,,,0.629780265
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,85,84.4,18.9781,34.732,18.963,24.8258,34.7321,218.95,2.05,2.11,0.99,0.99,0.04,0.04,0.125,0.119,0.03,0.04,2278.7,-9,8.019,-9,2000.3,-9,0.35,-9,0.3,-9,,,,1.094409097
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,90.4,89.8,18.9701,34.7318,18.954,24.8278,34.7315,217.21,2.08,2.18,1.13,1.11,0.04,0.04,0.113,0.13,0.06,0.04,2278.7,-9,8.016,-9,2001.3,-9,0.3,-9,0.25,-9,,,,1.269948908
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,101.1,100.4,18.6717,34.7366,18.6539,24.9075,34.7351,202.21,2.7,2.82,2.72,2.64,0.02,0.02,0.239,0.222,0,0.02,2278.4,-9,7.983,-9,2018.8,-9,0.04,-9,0.03,-9,,,,2.828706256
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,126.8,125.9,18.388,34.7192,18.366,24.9664,34.7184,204.69,2.85,2.85,2.86,2.85,0.02,0.02,0.238,0.243,-0.01,0.02,2277.1,-9,7.983,-9,2019.5,-9,0.02,-9,0.01,-9,,,,2.964303295
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,151,149.9,18.1091,34.7161,18.0831,25.0341,34.7159,204.94,3.22,3.05,3.43,3.36,0.03,0.01,0.277,0.29,0.05,0.03,2276.7,-9,7.98,-9,2020.3,-9,0.01,-9,0.01,-9,,,,3.625586925
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,176.4,175.1,17.9657,34.719,17.9355,25.0727,34.7174,204.97,3.24,3.43,3.72,3.73,0.01,0.01,0.296,0.304,0.04,0.02,2277.2,-9,7.977,-9,2020.8,-9,0.01,-9,0,-9,,,,3.893985017
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,199.9,200,17.7703,34.7379,17.7363,25.1359,34.7412,200.83,3.56,3.63,4.47,4.48,0,0,0.328,0.324,0.04,0.02,2278.3,-9,7.965,-9,2029.5,2029.6,0.01,-9,0,-9,,,,4.655212821
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,226.9,225.2,17.5132,34.7307,17.475,25.1938,34.73,202.02,4.06,3.87,4.76,4.82,0,0.01,0.366,0.372,0.01,0.02,2278.2,2278,7.961,-9,2031.9,-9,-9,-9,-9,-9,,,,4.925131024
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,252.1,250.2,17.2583,34.7305,17.2163,25.2558,34.7262,199.4,4.61,4.53,5.47,5.49,0,0,0.407,0.427,-0.01,0,2278.9,-9,7.951,7.951,2037.5,-9,-9,-9,-9,-9,,,,5.638172316
MR10-01,S01_09,02/08/2010,19:10,145.102,30.15,5951,303.7,301.4,16.6562,34.6985,16.6068,25.3755,34.6987,197.13,5.8,5.72,6.49,6.58,0,0,0.473,0.482,0.01,0.02,2278.2,-9,7.934,-9,2046.4,-9,-9,-9,-9,-9,,,,6.717291976
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,0,0,18.6,-9,18.6,24.8821,34.6842,227.87,1.71,1.7,0.77,0.69,0.24,0.24,0.161,0.159,0.09,0.07,2276.3,-9,8.028,-9,1992.2,-9,0.36,-9,0.32,-9,,,,1.137235449
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,5.1,5.1,18.6522,34.6679,18.6513,24.8556,34.6673,227.35,1.62,1.72,0.67,0.7,0.24,0.24,0.1,0.092,0.15,0.05,2275.3,-9,8.028,8.028,1990.7,-9,0.34,-9,0.31,-9,,,,1.096401871
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,10.5,10.4,18.6381,34.6668,18.6362,24.8585,34.6671,227.34,1.73,1.66,0.68,0.68,0.24,0.24,0.091,0.088,0.13,0.06,2275.1,-9,8.028,-9,1991.7,1990.8,0.34,0.35,0.3,0.32,,,,1.086064561
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,20,19.9,18.6403,34.6675,18.6368,24.8589,34.6674,227.25,1.68,1.64,0.71,0.77,0.24,0.25,0.104,0.092,0.14,0.03,2275.7,2272.8,8.028,-9,1992,-9,0.34,-9,0.31,-9,,,,1.127428944
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,30.5,30.3,18.6407,34.6673,18.6353,24.8592,34.6673,227.09,1.63,1.65,0.73,0.66,0.25,0.24,0.106,0.09,0.1,0.02,2274.4,-9,8.029,-9,1992.9,-9,0.34,-9,0.3,-9,,,,1.117088699
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,40.2,39.9,18.6439,34.6672,18.6368,24.8587,34.6671,226.79,1.58,1.81,0.71,0.7,0.25,0.25,0.098,0.095,0.09,0.06,2274.4,-9,8.028,-9,1990.7,-9,0.32,-9,0.28,-9,,,,1.086064561
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,50.2,49.9,18.6473,34.6672,18.6385,24.8583,34.667,226.98,1.62,1.74,0.69,0.71,0.24,0.26,0.092,0.097,0.05,0.08,2274.9,-9,8.029,-9,1991.5,-9,0.33,0.33,0.3,0.3,,,,1.013663106
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,60.9,60.5,18.6488,34.6672,18.6381,24.8584,34.6672,226.88,1.77,1.71,0.7,0.74,0.26,0.25,0.099,0.092,0.08,0.02,2274.8,-9,8.028,8.028,1991.1,-9,0.32,-9,0.29,-9,,,,1.075718066
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,70.7,70.2,18.6506,34.6672,18.6382,24.8584,34.667,226.91,1.89,1.71,0.71,0.71,0.26,0.25,0.096,0.096,0.07,0.04,2274.1,-9,8.028,-9,1993.4,-9,0.31,-9,0.28,-9,,,,1.075724112
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,81.5,80.9,18.6495,34.6672,18.6352,24.8591,34.6671,226.72,1.64,1.78,0.76,0.7,0.25,0.24,0.099,0.103,0.07,0.04,2275.6,-9,8.029,-9,1993.1,-9,0.29,-9,0.26,-9,,,,1.117094977
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,90.1,89.5,18.6505,34.6671,18.6347,24.8591,34.6671,226.5,1.62,1.82,0.76,0.72,0.25,0.26,0.093,0.094,0.07,0.04,2274.8,-9,8.028,-9,1993.5,-9,0.29,-9,0.26,-9,,,,1.117094977
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,101,100.3,18.65,34.6671,18.6323,24.8598,34.667,226.54,1.77,1.69,0.73,0.82,0.25,0.25,0.095,0.104,0.1,0.03,2275.3,-9,8.028,-9,1991.3,-9,0.3,-9,0.26,-9,,,,1.117098116
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,126.2,125.3,18.6496,34.668,18.6275,24.8617,34.6681,227.03,1.84,1.72,0.71,0.69,0.25,0.25,0.094,0.107,0.04,0.09,2274.5,-9,8.028,-9,1992.7,-9,0.33,-9,0.3,-9,,,,1.034318135
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,151.4,150.3,18.6466,34.6692,18.62,24.8645,34.6703,225.09,1.81,1.84,0.93,0.99,0.23,0.24,0.113,0.115,0.12,0.02,2274.8,-9,8.024,-9,1993.5,-9,0.27,-9,0.24,-9,,,,1.323845372
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,176.3,175,18.2954,34.7133,18.2649,24.987,34.713,203.98,2.8,2.94,3.39,3.33,0.05,0.03,0.25,0.25,0.06,0.03,2276.8,-9,7.98,-9,2019.4,-9,0.02,-9,0.01,-9,,,,3.615551838
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,202.2,200,18.069,34.7159,18.0343,25.046,34.7167,202.1,3.34,3.39,4.05,4.06,0.01,0.01,0.293,0.299,0.08,0.03,2277.7,-9,7.973,-9,2023.9,2024.4,0.01,-9,0,-9,,,,4.2762373
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,226,224.3,17.7873,34.7235,17.7489,25.1218,34.7233,198.91,4.05,3.95,4.87,4.91,0.02,0.01,0.347,0.352,0.06,0.06,2279.5,2278.4,7.961,-9,2029.4,-9,-9,-9,-9,-9,,,,5.111945712
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,252.8,250.9,17.4788,34.7239,17.4363,25.1979,34.7236,196.56,4.67,4.69,5.65,5.73,0,0,0.406,0.407,0.05,0.06,2279.5,-9,7.953,7.951,2035.7,-9,-9,-9,-9,-9,,,,5.886433399
MR10-01,S01_11,02/09/2010,19:08,144.919,30.161,5909,302,299.7,16.9823,34.7119,16.9325,25.3091,34.7122,192.9,5.62,5.8,6.74,6.71,0,0,0.464,0.477,0.05,0.02,2279.6,-9,7.935,-9,2046.3,-9,-9,-9,-9,-9,,,,7.014328042
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,0,0,18.8,-9,18.8,24.8273,34.6784,229.34,1.83,1.85,0.55,0.53,0.22,0.22,0.117,0.105,-9,-9,2276.6,-9,8.031,-9,1993.7,-9,0.38,-9,0.33,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,10,9.9,18.7308,34.6718,18.729,24.839,34.6719,228.59,1.87,1.95,0.53,0.5,0.22,0.22,0.102,0.11,-9,-9,2276.8,-9,8.031,-9,1993.1,-9,0.4,0.39,0.35,0.35,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,20.1,20,18.7288,34.6718,18.7253,24.84,34.6718,228.54,1.86,1.78,0.54,0.51,0.22,0.21,0.082,0.087,-9,-9,2276.2,-9,8.031,-9,1991.2,1992.1,0.39,-9,0.35,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,30.3,30.1,18.7288,34.6718,18.7235,24.8404,34.6717,228.51,1.85,1.77,0.55,0.56,0.22,0.22,0.073,0.083,-9,-9,2276.7,2276.3,8.031,-9,1993.3,-9,0.38,-9,0.34,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,49.3,49,18.7314,34.6717,18.7227,24.8405,34.6717,228.26,1.86,1.72,0.51,0.52,0.22,0.22,0.075,0.084,-9,-9,2276.3,-9,-9,-9,1992.9,-9,0.38,0.39,0.34,0.34,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,74.8,74.3,18.7072,34.6705,18.6941,24.8469,34.6707,227.21,1.84,1.84,0.57,0.55,0.24,0.24,0.068,0.084,-9,-9,2275.3,-9,8.028,8.028,1993.7,-9,0.3,-9,0.26,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,99.7,99,18.7051,34.6725,18.6876,24.85,34.6726,227.9,1.88,1.9,0.53,0.52,0.23,0.24,0.072,0.09,-9,-9,2276,-9,8.028,-9,1993.4,-9,0.33,-9,0.29,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,125.3,124.4,18.7023,34.6728,18.6803,24.8521,34.6733,227.86,1.91,1.9,0.55,0.53,0.23,0.24,0.074,0.072,-9,-9,2276.5,-9,8.028,-9,1992.5,-9,0.34,-9,0.29,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,149.6,148.5,18.656,34.6685,18.6297,24.8615,34.6686,225.09,2.15,1.9,0.87,0.92,0.27,0.26,0.087,0.101,-9,-9,2275.8,-9,8.023,-9,1996.9,-9,0.19,-9,0.17,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,175.1,173.8,18.5707,34.6718,18.5401,24.8866,34.6758,218.75,2.28,2.22,1.69,1.68,0.19,0.19,0.138,0.155,-9,-9,2275.8,-9,8.011,-9,2001.9,2001.6,0.12,-9,0.1,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,201,200,18.109,34.7112,18.0744,25.0326,34.7115,203.61,3.3,3.25,3.81,3.76,0.01,0.01,0.265,0.281,-9,-9,2277.1,2277.9,7.977,-9,2023.8,-9,0.01,-9,0,-9,,,,
MR10-01,S01_13,02/10/2010,4:52,144.902,30.053,5914,250.2,248.3,17.5625,34.7212,17.5203,25.1755,34.721,199.69,4.38,4.4,5.22,5.18,0.01,0.01,0.346,0.353,-9,-9,2279,-9,7.958,7.958,2035.8,-9,-9,-9,-9,-9,,,,
